329;441,4608
32;1900,2204,2385,2707,2718,3353,3561,3622,39,4115,4161,4280,4648,50,5129,551,5532,5940,6144,6252,6412,729
3301;6650
3302;884
3304;5926
3305;4034
3307;1620,6196
330;1340,2890,3429,6348,6991,847
3310;1640
3314;2708,6946
331;3839,440,6184,6200,6468,7066,960
3321;4936
3327;6357
332;3969,6444
3330;5395
3331;1997
3337;1979
333;1499
334;5362,7037
3350;4811
3358;2069
335;1683,1837,211,3491,3689,4012,5974
3360;4279,5042
3362;1326
3368;1618
336;3468,494
3373;6934
3376;5963
3379;4276
337;2964,4588
3380;6995
338;1453,1855,423
3392;1644
3396;1074
339;458
33;1822,2124,2291,2476,2685,2842,2867,3007,3014,3139,3178,3320,3452,3583,3693,3697,3726,3844,4127,4281,4460,4464,4470,4476,4854,4894,5073,5138,552,5690,5724,5928,7172,722,875,918,944,949,950,953
3400;4344,6167
340;1654,5597,6277
3410;983
3412;822
341;1592,320,3257,4587,6069,7085
3425;6813
3428;1042
3429;4550
342;2827,2959,3986,4381,5072
3433;6373
343;4901
3442;4934
3445;3833,6564
344;4417,5768,6812
3452;2543
345;1471,2502,2720,6210,906
3460;5906
3463;1649
3465;2044,6235
346;30,3361,4426
3470;990
3475;7046
3478;6765
347;2710,4137,5990
3488;887
348;1373,1617,321,4753,543,5996
3490;979
3494;5495
3495;6217
3497;2400
3499;4556
349;438
34;1737,1757,3073,3111,3121,3719,4170,510,5427,6109,6316,6415,7035,705
3506;6309
350;2550,2972,3673,4326
3510;3688,4365
3517;5745,6797
351;1258,2725,2941,4732,5182,5898,6148
3520;6443,6563
3524;4996
352;1601,2889,3482,4264,4834,5910,655
3531;788
353;1175,1487,1605,2239
3543;1016,987
3548;804
354;2273,3532,5586,639,7034,709
3550;6295
3556;3817,4935
3557;177
355;1501,5832,5964
3566;4299
356;4633
3573;2917
357;1338,134,2452
3584;933
3586;5708
3589;6205
358;2947,3581,3764,4505,546,6123,6828
3595;984
3599;4308
359;1329,1451,5334
35;1423,2119,2144,2255,2261,3099,3124,3927,4217,4559,4582,4871,4877,5667,6086,65,6568,6810
3607;3617
360;2254,2340,2937
361;1847,3668,4731,6231,6706,7067
3622;6732
3627;2052,5653
3628;2942
362;2891,666,7033
3630;6418
3635;4134,938
3637;826
363;6977
3642;6156
364;1221,1950,2372,337,424,5103,5989,6632,6803
3650;5224,6924
3652;3781
3655;878
3656;4044
3657;2399
3658;916
365;3249,3831,5853
3661;3527
3665;5862
366;726
3671;3515
3673;1146
367;1309,227,3412,442,572
3680;3655
3688;1785
368;5615,746
3697;1156
369;2434,3588,5851,6346
36;1077,1222,1762,2109,216,2221,2283,2415,2591,2732,3108,3341,3530,3721,3773,4067,4291,4327,4353,4490,4534,4908,5715,5913,6613,6921,7080,908,961
3700;828
3706;4043
370;298,4787
371;1150,270,3149,5752,6910,7049
372;6867
3730;4274
3731;6325
3734;1110
3735;3744
3736;3182
373;4700,5071
3743;6762
3745;4358
374;100,1593,1780,2517,3850,5850,6344,901
3753;5505
3755;4347
3756;5904
375;5240,577,6329
3763;1151
3769;2049
376;1441,1452
3773;1982
3779;885
377;4708,5210,6880,6908,7001,7036
3782;1050,1155,4553
3783;1670
378;3206,3862,5233
37;1478,3013,3396,4247,523,634,6375
3800;3747,4362
3806;4361
380;2882
3816;4994
381;1268,422,6158,7119
3827;1085
382;1098,6883
383;4706
3848;835
384;2183,351,395,4328,5152
3850;2595
3854;3254
3855;217
3858;3019
385;5344,6008,665
3868;4363,929
386;755
3872;4549
3877;3288
387;2457,2829,4969,5548
3887;1990
388;1352,5685
3897;2569
389;6273
38;1759,1766,2268,2751,3199,3291,3757,4187,4896,490,5132,5319,5368,537,538,5441,5599,6524
3900;813,856
3901;1082
3903;6897
3904;1738,6954
390;3548,455,477,6972
3911;5861
3920;845
3921;5952,6644
392;1344,4565,6907
3930;2080
3931;5296,5730
3934;3628
393;3666,4053,4265
3940;5837
3946;3376
394;1327,6520,7094,998
3950;5439,795,982
3951;4364
3955;3566
3959;3340
3962;2053
3963;877
3967;4376
3968;2332
396;1341
397;1609,3979,446,6188,6853,7153
3981;2072
3982;2003
3989;6211
398;426,6704,6914,6996
3990;1767,2566
3991;3266
399;1679,3882,5332
39;1426,1466,1467,1502,1713,1716,1735,1753,1857,2236,2257,2661,2835,297,3010,3305,4032,4176,4177,4241,5222,5741,5899,6250,6341,6496,6603,6604,752,94,946
3;1719,1911,1924,2185,3650,3683,3696,3944,400,401,4021,403,4341,4457,4475,4844,4922,4985,5012,5645,5706,583,585,6312,6460,6519,6589,6849,6987
4000;3911
4006;6838
400;1667,2377,4444,5187,5650,6320,6442,6551,684,811
4012;4572
401;3518,4245
4020;6761
4021;4422
402;5738
4033;5529
4035;991
403;2120,4155,4404
4040;2055,5824
4043;5309
4045;1008
4046;2051
404;2812,4432,4866,667
4054;2075
4056;4647
405;1430,1613,557
4065;3551,881
406;3706,5950
4074;812
4076;823
407;1264,431,4411,451,479,836
4088;2350
408;3332,3907,4440,4701
4093;3580
4095;4403,849
409;7021
40;1503,2870,3579,4160,4208,4239,4780,5173,5229,5273,5643,5748,6827,7146
4100;3912,3925
4105;931
4108;4995
410;1492,2655,2723,2765,2934,3868,4074,4726,6774,6805,6851,7100,958
4115;992
411;1259,2828,2930,6957
4124;6933
412;1335,1420,1657,2579,2876,5966
4135;2468
413;1841,5031,6956
4145;889
4148;5908
414;4128,7126
4150;1149,5573,6212,6938
4154;3258,3984
4157;5120
4167;888
416;1181,6884
4170;4405,7020
4173;5626
4176;792
417;319,453,7000
4181;4273
4184;2054
418;3778,6631
4198;896
4199;1733
41;1165,1511,1970,2194,2733,3225,3742,4596,4924,5394,6941
4200;4370,6920
420;2612
4212;2600
4215;2064
4216;3957
421;3161,3523,3699,6507
4227;3318,4430
4229;3961,5251
4232;266
4236;777
4237;3235
423;1231,4747,5592,6015
424;1064,365,4439,6281
4251;2292,810
4258;854
425;2066,370,4197
4260;4864
4261;2068
4265;964
4269;5942
426;2692,7010
4272;4964
4277;1729
427;128,1510,158,2364,2783,3784,4058,4283
4280;6216
428;1219
4295;1013,3611
4296;6717
42;1127,1550,1927,1971,2230,2693,2794,2980,3277,3414,4049,4236,5386,539,6254,627,6667,7180
4300;6386
4307;2040
4308;6979
430;2349,2960,421,6378
4311;5601
4313;6263
4314;6945
4315;4561,6594
4316;3872
4317;5907
432;2440
4339;1709
433;1123,1314,1330,1658,3204,3358,366,4056,471,4919,6275
4343;4562
4347;880
434;3131,3484,6403
4353;5919
4354;819
4359;976
435;3407,781
4360;838,936
4364;3168
4365;4006
4368;1105
436;1240,1689,6307
4382;798
4390;2949
4396;4338,5086
4399;789
439;3370,3609,4861,5609,6577
43;1561,1938,2038,2077,2093,2606,3078,4149,4243,4531,4862,5483,5604,5691,5983,623,6656,710
4404;5088
4405;6204
440;1595,5648
4415;3585
4416;2599
441;2857,3559,5158,5392
4421;852
4423;1093
4429;5568
442;688
443;1339,3722,4536,4712,5186
4444;794
4446;5972
444;5020
4452;4413
4456;3962
4457;5250
4458;775
4459;2073
445;5411,6807
4462;1739,6982
4469;930
446;1383,4062,5029,5189,6848
4473;3780,6506
447;6538
4480;2642
448;472
4492;5698
4497;5618
449;2353,2830,419
44;1443,1506,2168,2841,2996,3352,3522,4031,445,4503,4583,491,5359,5562
4500;3916
4503;5252
4505;952
450;2951,4008
4515;6619
4517;800
4518;215
451;3879,6508,7029
4520;824
4522;2041
4529;3185
452;1358,4923,6557,6976
453;1381,4683,6472
4541;6561
4547;839
454;3485,3657,6408
4550;1144,2136,4796
4557;5019,5303
455;2514,6122
4564;2078
456;1490,5782
457;3188,4307
4580;4331
4583;6756
458;1391,5992
459;1249,1366,2376,2963,3006,3030,3568,427,5431,5736
45;1369,2060,2265,2390,2903,3066,3413,4028,4119,4491,515,5230,5467,5543,6186,6744,7004,7144
460;4655,5785
461;188,2413,565,5739,761
462;3055,4659
4636;5652,883
463;2256,226,236,5254,5261,649,6753
464;1332,1728,3208
465;1610,345,817
4660;5697
466;262,5279,6438
4672;3186
4678;1147
4680;986
4685;2328
468;1188,5191,6482
4697;6748
469;2824,3221,468,7128
46;1030,1435,1586,1793,2586,2634,2778,2874,3042,3080,3173,3347,3584,3733,3887,3989,4595,5124,5692,597,6267,891,965
4700;6584,797
470;1345,3260,4856
4714;6509
4719;3382
4726;3310,6209
4728;2137
472;2625,2709,2792,5149,6034
4733;5912
4740;825
4744;3851
474;2024,3621,4263,4897
4751;6353
4759;5620
475;2886,3027,6214
476;4171,489,6663
4778;1751,6698
477;2831,3289,3616,5003,6608,73
4780;834
4787;4962
4789;3395
478;2429,3003,6426
4796;2110
479;1370,416,4734
47;1464,1703,3041,3298,3301,3354,411,443,540,6201,724
4812;6570
481;2525,2785,425
4823;5859
482;2808,4064
4830;3995
4836;3730
4838;3741
483;2615,3462,430
4845;977
4846;848
4848;2017
4849;6618
484;1481,1768,3886
4850;1732
4853;3533
4858;3818
4859;1133
485;1444,2843,4324,5172,6905
486;6499
4875;801
487;3286,4766
4886;805
4887;980
488;3573,6303
4895;5276
4898;4963
489;162,1787,3293,3934,656
48;14,1463,18,2000,2104,2546,2573,3012,4163,4164,5062,5321
4900;6918
490;1436,629
491;1390,3442
4920;2071,4566
492;1363,1945,241,2989,4568,6787,7025
493;4526
4940;851
4941;5625
4945;6739
4949;2589
4952;1710,2062
495;1450,2509,3163,333,6906,806
496;124
4974;4100
497;1770
4989;1769
498;4577
4997;6220
499;1072,1236,4060,5125,5766,6872
49;1095,1246,1715,1817,1825,3052,3053,3084,3176,3687,3869,4018,4591,4735,5028,504,5144,5454,582,5892,5953,5986,6502,6583,6841,6927,7013,914
4;1722,1939,2575,3489,3636,4462,4465,4775,4776,5934,6094,6289,6409
5000;3732
5007;1014,2702
500;1439,2986
5016;1745,3981
501;3774,4722,5410,6118
5020;1109
5024;5308
502;437,591,7089
503;725
5040;5017
5045;3230
504;3234,7152
5059;2045
505;1397,2186,2290,2624,3849,6021
506;3388,674
5072;5101
5078;850
507;693
5080;3815
5082;1132
5085;3046
5089;1011
508;3472,4702,4799
509;2628,2943,4530
50;1126,2092,2232,2540,2907,2911,3008,3083,3107,3130,3158,3394,4106,4452,4501,4540,4762,4802,5025,5232,524,5438,5470,5533,6166,6350,683,6830,832
5100;1091
5102;4045
5105;994
510;1524,3339
5112;3184,5018
511;5788,6040
512;1337,2681,6633
513;2639,478
5140;4389
5141;1797
514;2825
515;456,5075,5727,7101
516;3481
517;5831
518;330
5192;1134,5705
519;4352
51;2266,407,4126,5325
5200;4334,5519
522;1458,28,4826
5239;1647
523;1290
5240;4643,6820
5242;2046
5250;831
5256;2042
5258;1775
525;1304,356,6783,963
5267;2127
526;488,5668,59,6641,6755
5278;5305
527;1167,6615
5282;1
5288;6283
528;2578,447,6119,6526
5298;4555
529;1293,1307,3002,3365,5918,6700
52;1055,1100,1804,1808,1933,2178,2284,2441,2686,2965,3423,3680,3695,4600,4791,516,611,6340,7086,814,853
5300;773
5301;5621
5310;2043
5313;840
5315;783
5318;5044
531;4733,6474
5325;784
532;4850
5330;3814
5333;1799
5336;1117
5340;833
5348;993
534;3020,3311
5350;3647
5355;3779
535;1229,206,3514,5451,5866
5382;2074
5388;3
538;1347,2983,3665,689
539;3125,5916
53;1195,2259,314,339,361,4122,4615,4860,4885,5030,5065,5257,568,5728,6132,6622
5403;2900
540;4394,4773,4878
5410;4332
541;3211,72
5425;7062
5429;2938
542;3454,4838,5077
5430;6973
5431;3529
543;5802
5440;2048
544;3623,5328,6929
5450;5511
5459;1041
545;1692,6163
5462;4449
546;3381
5479;2131
547;3430,5758,6745
5480;1673
5483;4270
5486;1989
548;1174,3142,4719,660
5499;796
549;5022
54;1154,1437,2282,2395,3240,3391,3740,3994,4089,4118,7140
5500;1088,4113
5506;3521
5509;1747
550;1099,3891,6236,6515
5512;6733
551;2375,2912,4282,4409
5525;5180
552;3202
5536;1116
553;247,2564
5548;5661
5549;3373
554;6643
5550;3782
5558;793
555;60,6484
5561;776
556;6127,697
5575;4311
557;4657
5585;790
5586;5747
5587;925
558;1162,4072,4754,6084
559;3403
55;1406,1521,2214,2316,3009,3072,3422,3908,4586,5038,514,5366,6369,6674,6806,7177,864
5600;1633,6562,808
5609;7019
5618;926
561;5076,6456
5622;3601
562;3129
5636;5860
5640;3856
5643;1010
564;1247,2945,7117
565;1707,2409,5510
5662;3348
566;7054
5673;5742
567;7131
5680;4109
5687;2601
568;2122,315,5110,5761,6182
5696;6335
569;192,6001,6705,7124
56;1322,137,1587,1815,1844,1845,2458,2556,26,2869,3054,3642,3786,4026,4902,531,608,651,653
5700;782
5709;4466
570;3160,6819
571;5774,6549,6911
5732;5546
573;3303,4652
5741;2058
574;1266,2384,2774,4050,4330,5122,5333,5695,6194,7061,7118
5755;5128
5759;5179
5763;1671
5778;935
577;5801,6244,6463,6614
579;3001
57;1699,2412,2998,3069,3140,3550,417,5357,5378,5941,630,6582
5800;4574,5600,5813
580;1328,3520,3598,6747
581;1251,1534
582;6101
5830;6419
5838;3287
583;6130
5846;2061
584;1060,1350,4750,5596,7150
585;5806,7057
586;129,1488,6057,6478
5877;1978
587;1336,1576,2654,2787,3285,3705
5885;3956
5889;4117,4446
588;1988,3789
589;3384,3411,7127
58;1899,2269,2752,3092,3397
5900;5689
590;2712,3825,3880,4653,5718
5918;4039
591;2108,5225,948
5932;4959
5939;5594
593;6141
594;198,4147,4569,5805,6296
5951;2602
5954;5512
5956;1755
5957;5622
595;2689,4686
596;5999,6550
5978;1084
597;1160,4007,4658,5481,6950,721,741
598;4038,4672,497
599;275,3471
59;1417,1496,1705,1746,1892,2324,2470,2530,2632,2777,29,3064,3171,3180,4436,4468,4675,4763,4800,5135,5370,5935,6595,678,7093,895
5;1590,1864,1866,1870,1874,1879,1912,1953,2154,2289,2700,3576,3660,3828,4085,4086,4248,4396,4487,4488,4810,4870,4875,5298,5635,5678,6173,6493,6505
6000;3896,6494
6007;5696
600;1569,2107,2396,3028,4770,4772,5433,6635,6890,7096
601;2288
602;1356,454,5722
6033;1761
6035;1782
603;4402
604;4261,4751,4849,6909
605;1603,2607
606;2694,3599,5175,5435,6271
6070;1111,4666
6079;2627
607;1602,2146,2235,3451,4807,7003
6085;4961
6090;6824
609;1185,5137,6691
60;1263,1431,2745,2871,3363,3809,3871,3974,4504,4707,5202,5646,5798,5921,6370,6590,6648,7023
6104;1742
610;5835,6459,698,6997
6112;1727
6117;4333
611;3316
612;3269
613;5402
6145;6489
614;302,4757,4981,6975,7027
6159;3582
616;1097,1237,4845
617;2417,2923,4168,5765,6359,7182
6186;6371
6187;3596
618;3459,3883,492,6447
6190;3565
61;1362,2368,2422,429,4380
6201;5516
620;3525,5558,6145,6540
621;4210,5285,6397
622;113,1238,2823,486
623;1295,3906,6450,6782,7074
624;3754,3783,5004
6250;4350,5767
6259;5304
625;3399
6264;3983
626;1608,3262,3516,6164,6989
627;1045,1748,2148,4215,4824,4879
628;107,1269,1469,5756
6296;1778
629;1388,3864,4407
62;1053,2098,2726,2984,3085,3233,3526,4059,4646,4928,5580,6110,6711,892
630;1265,21,2382,2817,3035,3420,4543,4848,6424,6895
6312;2635
633;2475,3216,4661,5735,6208
6348;3562
634;1509,685
635;194
636;1574,4699
637;2418,4713
6380;1115
6388;3166
638;2771,4927,5759
639;2786,3775,62
63;183,2170,2465,3110,3123,3210,4120,4520,590,645
640;2672,316,387,7102,829
6415;5307
642;2211,4211,450,6539
643;5234,5556,7047
6449;1087
644;4000,435,5577,6000
6451;3787
6454;3554
645;1271,3426
646;2489,3727,4869,6610,6816
6472;4041
647;3201,5807,6258
648;1684,785
64;2103,2485,2737,2905,2995,306,4612,4859,5775,6719
6506;1089
650;3338,3589,5206,5219,5962,6652,82
6527;6581
652;193,7007
6537;3223
653;1039,120,2388
6548;3975
654;6102
655;3801,4912,5162
6562;6218
656;1047,1270,1547,1711,2331,4915,5049,5960,6097,6228,6458,6750,6931,92
657;4840,6266
6580;4336
6588;5035
658;2883,2966,5063
659;1308,2664,2897,307,7040,7070
65;1035,1470,1638,2233,2367,3087,3106,3401,408,4131,532,720
6606;4040
6609;3953
660;3803,5930,6238,6791,6992
662;1106
6631;6466
663;2169,2822,3215,4193,5486,5931
6649;5301
664;2238
665;594
666;2676,388,5563,6176
6685;3493
668;1320,3875,6174,6310
669;1078,3816,5922,7154
66;1066,1079,1421,1744,2021,2030,2756,3292,3682,3690,3941,4104,4130,4190,4669,4723,5040,5340,587,6500,6665,894,924
670;2796,3707,5959,7043,7133
671;135,6187,6602
6723;5098
672;3607,4154
673;4951,5897,7121
674;6076
675;195,662
6764;4419
676;1542,1694,4758,6598
6778;7016
677;2453,3630
678;5406,6894
679;1691,2114,5779,6453
67;2036,3000,3133,3141,3150,3371,3752,3985,4605,5317,5610
680;2592,2898,5471
6813;5825
6814;5306
681;513,635
682;2793,3799,3964
683;3359,3797,712
684;3264
6858;1987
685;2354,2826,3878,4207
686;3483,4749,6708
6871;2593
6877;3959
687;1949
6882;5619
688;3337,5398
689;6795,748
68;1966,2032,4242,4266,4539,56,671,7032
6903;3170
690;2117,3926,4373,4777
691;3506
692;2815,433,4943,6686
693;1386,6007,6131
6941;1108
694;6116
6955;2605
6959;1083
695;3434
696;5472,6287
697;1523,6413,6476
698;4379,5699
6990;6935
699;257,368,3947,7114
69;1076,1756,2640,2848,3097,3674,3755,4524,4542,5010,5183,5499,5672,622,6464,6612
6;11,1422,1518,1662,1698,1865,1886,1905,1985,2013,2151,2264,2868,2976,3362,3524,3846,3899,4340,4483,4498,4599,4626,4774,4779,5426,5460,5527,5611,5633,5634,5750,6276,6799,6801,6821
700;2141,2924,6488
7012;5662
7014;3982
701;4890
7034;6475
703;3968,5079
7050;3810
705;2920,5037,5196,6038,6191,706
706;4075
708;6179,6873
709;5419,6005
70;1180,1468,1925,2271,2285,3759,4135,4584,4623,5009,5612,6688,7174,756
7100;5755
7102;6965
710;3503
7119;4956
712;2113,4142,5955,6869
7135;5310
713;172,5773
7141;1795
7143;6479
714;5456
715;2877
716;3587,4321
7171;5623
717;2926,6098
718;1220,3194,6433
719;386,5595
71;199,2309,27,5847,6139
720;2918,6528
7216;3746
721;2198,2673,4415,7079
722;5842,6031
723;3497,4200,6516
724;3153,4842
725;264,2641,6073,6434
7260;4960
726;1387,5995
727;3595
7284;4399
728;1298,2636,2850,3597,5167,5268,6161,6896,7108
729;140,157,3005,4205,5420,6893
72;1255,1944,1992,2322,2379,2651,2773,296,3905,45,4635,5235,5400,5772,5883,6425,6677,6959,7155,904
7304;2538
730;6051,6355
7316;1764,4575
732;1272,278,3993,4632,5929,6154
7332;2975
7340;5917
734;1069,4191
735;4748
7361;1771
7383;5570
738;2767,6451
7396;1090
73;2105,2729,3070,3572,4063,4899,5657,6575,6943
740;4843
741;1540,675
742;3788,5178
743;189,4209
744;3455,5457
745;5141,5753,6503
748;2795,3651,4286
749;7028
74;1315,1760,1968,2703,2735,3015,3060,37,3760,4136,5043,5068,580,614,749
750;2638,2915
751;1065,1393,2637,2819,2885,2928
752;1947,6407
7539;5302
753;6072
7543;2508
754;6601,6746
755;1690,335,3806,4705,6383,6758
756;2914,3486,6272
758;1678
7590;5764
759;3480,4004,5998
75;1054,169,2089,2286,2312,2697,3026,3308,3684,3870,3942,4180,4522,4590,4649,482,5248,573,6028,7081
7600;1772
760;22,2365,6070,7135
761;109,1740,2715,2766,3535,5169,7082
762;2563
7630;1080
763;2134
764;2814,5123,6082,6734
765;3704,5052
7661;3734
766;5790
767;2374
7680;5282
768;1482,2205,4427,7071
769;2809,2936
76;1166,12,2039,2459,3637,3859,4511,4730,6554,6642,690,869
7700;3919
7707;6634
770;1118,1354,3410,4179,4891,6428,6800
771;1303,3930,5488,975
772;1135,3578,4346
773;4204
7749;1081
774;3948,5188
775;6093
776;6175,734
7779;4461
777;2922,3435,6486
778;1544,3425,6523,6625,6881
779;1291,6126
77;2094,3465,4846,4876,6690,6833
780;70
781;1681,5969
7820;5253
782;1483,3250,3840,7145
783;159,5624
7841;2551
784;2438,5218
785;1448,6136,676
786;2423
787;4296,4420
788;1248,4898
7892;5517
789;1493,5822
78;1029,2162,2790,3229,3313,4252
790;1353,2163,6260
7918;3915
791;1531,2784,3270,5710,6155,6569,657
792;133
793;6129,6885
794;1530,3466,364,879
795;3428
7960;6333
796;1299
797;3366
7989;6593
7990;3920
799;4057
79;1173,1474,1851,1898,2888,3511,3929,4434,5247,5318,5873,6420
7;1400,1508,1527,1717,1750,1814,1821,1880,1897,1902,1909,1920,1999,2228,2246,2295,2305,2306,2731,3329,3743,3898,3945,4002,404,4077,4108,4232,4253,4254,4477,4478,4521,4523,4528,4529,4541,4816,4884,496,5027,5193,5194,5237,5537,5603,5703,5874,5891,6203,6230,6279,6300,6401,6697,6949,898
800;1537,170,4145,4382
801;2925,392,6354
802;3824,4175
803;2580,5613
805;4202
806;2226,6168
807;1579,6429,7149
808;4369,5192,5754,6010,6224
809;3402
80;1152,146,1788,2197,2281,25,2572,3634,3811,4181,4349,4390,4784,487,5385,5447,6077,6282,6330,6337
811;2982,6020,6066,6901
812;3646
8136;5514
813;5721
814;228,2558,3798,4214
815;2567,3537,6052
817;1305
819;3577,4143
81;3244,3479,534,5565,592,5932
8200;3924
8202;5845
820;2301,2935,397,7120
821;1297
8229;1783
823;1404,253,3541
824;6863,97
825;6740
826;4704,5278
827;292,5289,6044
828;4395
82;1313,209,2187,2303,2427,2956,2992,2997,3082,3120,3685,3954,4718,5245,5413,5693,5840,5869,600,6075,6832,7097,941
8306;2534
830;2493,6729
831;2797,6628
832;4141,6436
8333;2656
833;6002,6053,6487,6854
834;2533,272,2932,4184,4335
835;4078
8360;2618
8361;2570
8365;6694
8367;6269
837;2798,3283,5114,6018
8390;2583
839;6343
83;1410,3785,4125,4194,503,5067,5541,5948
8405;2658,5513
840;3893,4949,5200,6225,6662
841;3633,5566,6730
844;1538
845;3226,6963
8466;1790
846;4014,5664
847;2881,5550
8485;6826
8490;5515
849;5452
84;1034,118,1226,1993,3445,432,4788,4815,7169,77
8502;2531
850;4139,4157,6135
852;2326
8530;5000
853;4644,5557
855;6435
856;1213,6036
857;1277
858;3865
859;5509,7156
85;1026,1057,1826,2028,2167,2315,293,3460,4631,5143,5526,5796,6970
860;3004,4952,6032,6626
861;2717,3325,6367
863;1023,1215,2799,5864,7136
866;1607,4146,434
869;2662,3800,4563,5828,6049,6229,6490
86;1202,1582,3105,4604,5980,636,6578
870;1020,1282,2472,3367,6786
871;3794
873;4371
874;3796,6251,6362
875;2619,5823
876;1526,4220
8781;4665
878;4828,7151
879;3977
87;1285,1475,2088,2189,273,3648,40,5361,5484,907
880;5448
881;5799
882;4140,5582,6431
883;1818,2495,3189
885;103,1385,6199
886;6768,6794,714
887;3243,4198
889;2620,3499
88;2025,2090,2240,2270,2518,4102,4105,4589,5066,609,6192,6237,7170
8917;2644
892;5554,6255,6785
893;4185
8940;7056
894;6012
895;2380
896;1563,237,2931,3272
897;6928
898;6128
899;2836,4165
89;1807,1963,2806,3061,3586,3627,3672,4921,5084,5212,5834,956,997
8;1104,1164,15,1861,1862,1868,1869,1877,1881,2029,2263,2577,2755,2994,3252,3357,3404,3569,3644,3772,3821,3955,4233,4495,4515,4638,5542,5628,5637,5781,6410,6525,6769
9000;3913
900;2581,2873,4682,6983,7055
901;1774,5958
902;2115,4003,6009
904;704
905;5453,5576
906;1022,2206,6421
9070;3835
908;3749,5329,6596
9097;2646
909;4756,5872,6543,658
90;1380,1720,1794,2597,2999,3193,32,4820,5102,5939,6113,6114,670,6710,6831,71
910;5267
911;4218
912;1244,173,5281,6274
913;1398,3346,4388
914;4797,6138
9151;2552
915;1279,1628,4267,996
916;2346,3143,6529,6716
918;3804,96
919;1128,1455,1545,232,4703,6318
91;1714,2160,4123,4240,509,5185,5437,6709,6843
9205;2541
920;2610,6999
921;6345
922;1554,3075
923;1274,5414
9246;3923
924;3458,3861
925;110,3768
927;5290
928;3951,6936
929;3837,5800
92;182,1928,203,2260,2267,33,3790,4251,4474,4694,5161,5355,5430,570,6265,913
9300;1961
930;5844
931;6617
932;5841
9334;4953
934;6311
935;1959,305,3148,4660,5740,6241,6308
936;1241
937;5174,5335
9380;3910
938;4406
939;1533,4685,6437
93;1192,2161,2277,2410,4231,5584,890
941;6137
942;4070,4230,5778,6048
943;1480,6003
944;3513
945;2063
948;2393
94;1103,131,1515,186,4080
950;6088,6181
951;1062,1171,4222,5416
952;6937
9540;2626
954;3715
955;212,2940,6630
957;5719
958;3508,4831,5176,6891
959;6162,6875
95;1025,1051,1549,2121,2223,2323,312,3681,3758,4013,4048,4285,4544,4717,4759,5105,5115,5868,5893,703,872
960;2545
961;5528,5937
962;3998
963;1616,7129
9649;2559
964;3207,3793
965;6223
966;4397,6172,6504
9675;4992
967;142
968;5342,6125,974
969;3334
96;1472,2258,2849,3102,3314,3629,3653,3841,5036,5056,692
970;5979,6117
972;6427
973;1294
974;3544,4221
975;4343,6246
9765;2585
977;6877
979;3777,6124
97;1498,1791,1951,2174,2643,3331,3593,603,604,7048
980;1567,3540,6301,6840,735
981;3457,3997,4052
983;6947
984;3238,4019,4668
988;148,5287,6042
989;1484
98;1059,1824,2201,2252,2571,3218,4066,4459,4818,5011,5209,5375,5436,5482,5769,5816,5863,6682,6855,7014,771
991;377,4752,5590,6291
992;1522
994;282
995;6134,659
996;6019,7030
997;1355,58,6234
998;6967
999;2833,47
99;1955,3134,3409,3632
9;1058,1873,1882,1896,1904,1914,1921,2145,2152,2153,2741,284,2977,3237,3315,3360,3405,3698,3830,3987,4121,4456,4482,4634,4679,4782,5026,5440,5455,624,6257,6404,6676,6703,873,902
