eduardo gomes international airport;2420
edward bodden airfield;4021
edward f knapp state airport;3387
edward g. pitka sr airport;3542
edwards air force base;3296
eek airport;5320
eelde airport;581
egal international airport;1093
egegik airport;5355
eggenfelden airport;373
egilsstaðir airport;12
eielson air force base;3430
eilat airport;1550
ein shemer airfield;1549
ein yahav airfield;1551
eindhoven airport;580
eirunepé airport;5966
eisenach-kindel airport;357
eisenhüttenstadt airport;318
ekati airport;3845
ekibastuz airport;6397
el alamein international airport;5763
el almendro airport;6499
el alto international airport;2621
el arish international airport;4345
el bagre airport;5474
el bolson airport;2359
el borma airport;292
el bosque airport;2506
el calafate airport;3816
el caraño airport;2613
el carmen airport;2545
el carmen de siquirres airport;1815
el centro naf airport;3536
el dorado airport;2354,2690
el dorado international airport;2570
el dorado springs memorial airport;6617
el eden airport;2566
el embrujo airport;2603
el fasher airport;1137
el golea airport;234
el gora airport;1101
el jagüel / punta del este airport;4669
el lencero airport;4469
el libertador airbase;2677
el loa airport;2508
el monte airport;6606
el nouzha airport;1096
el obeid airport;1140
el palomar airport;2324
el paso international airport;3340
el plumerillo airport;2327
el salvador international airport;1829
el tajín national airport;1770
el tari airport;3689
el tehuelche airport;2364
el tepual airport;2528
el tor airport;1107
el trompillo airport;3973
el yopal airport;4656
elazığ airport;1668
elcho island airport;4855
eldoret international airport;1108
elefsis airport;1411
eleftherios venizelos international airport;3710
elfin cove seaplane base;5349
elim airport;5369
elista airport;4722
elkhart morton county airport;6732
elkhart municipal airport;6625
elkins-randolph co-jennings randolph field;3557
elko regional airport;4389
ellington airport;3353
elliot lake municipal airport;6546
ellsworth air force base;3406
elmendorf air force base;3473
elmira corning regional airport;3715
elorza airport;2691
eloy alfaro international airport;2546
elsenthal grafe airport;6675
elstree airfield;6444
ely airport yelland field;5304
ely municipal airport;5262
emanuel county airport;3438
embraer - unidade gavião peixoto airport;2431
embu airport;6212
emden airport;400
emerald airport;3754
emmaboda airfield;688
emmen air base;1624
emmonak airport;5315
emporia greensville regional airport;6605
emporia municipal airport;5725
ende (h hasan aroeboesman) airport;3687
endelave west airport;6364
engels heliport;5724
enghien moisselles airport;4012
eniwetok airport;4593
enontekio airport;414
enrique adolfo jimenez airport;4471
enrique malek international airport;1807
enrique olaya herrera airport;2589
ensenada airport;1744
enshi airport;4948
entebbe international airport;1155
enterprise municipal airport;6706
enua airport;4490
enumclaw airport;6451
eppley airfield;3238
erbil international airport;3753
ercan international airport;4432
erding airport;764
erebuni airport;3729
erechim airport;5033
erenhot saiwusu international airport;6650
erfurt airport;336
erie international tom ridge field;3993
ermelo airport;782
ernest a. love field;3230
ernesto cortissoz international airport;2571
eros airport;4311
erzincan airport;1670
erzurum international airport;1671
es senia airport;229
esbjerg airport;603
escuela mariscal sucre airport;4670
esenboğa international airport;1635
esfahan shahid beheshti international airport;2045
eskilstuna airport;730
eskişehir air base;1656
esler regional airport;3415
esperance airport;4856
essen mulheim airport;365
essex county airport;5827
estadual arthur siqueira airport;6368
estevan airport;51
etimesgut air base;1636
eugenio maria de hostos airport;2739
eulogio sánchez airport;2526
eura airport;415
eureka airport;53
eurico de aguiar salles airport;2501
euroairport basel-mulhouse-freiburg airport;1385
evanston-uinta county airport-burns field;6479
evansville regional airport;3778
evelio javier airport;2310
exeter international airport;547
exuma international airport;1873
f. d. roosevelt airport;2748
faa'a international airport;3828
fabio alberto leon bentley airport;2592
fagali'i airport;4001
fair isle airport;4238
fairbanks international airport;3609
fairchild air force base;3448
fairfield county airport;6463
fairoaks airport;6282
faisal air base;7026
faisalabad international airport;2108
fakarava airport;1907
fakfak airport;3055
falcon field;6293
falcone–borsellino airport;1470
faleolo international airport;1899
falköping airport;676
falls international airport;3317
false pass airport;5382
fangatau airport;1904
farafangana airport;917
farah airport;6607
faranah airport;1073
farnborough airport;500
faro airport;1581,204
farquhar airport;968
fasa airport;2068
fascene airport;908
fassberg air base;744
fatmawati soekarno airport;3083
faya largeau airport;975
fayetteville regional grannis field;4391
fayzabad airport;4549
fazenda campo verde airport;6502
fazenda colen airport;5490
fazenda palmital airport;5792
federico fellini international airport;1503
federico garcia lorca airport;1189
fedotovo naval air base;7118
felker army air field;3302
felts field;3496
fera/maringe airport;4087
fergana international airport;4741
feringe airport;689
fernando air base;2297
fernando de noronha airport;2425
fernando luis ribas dominicci airport;2738
fes sefrou airport;5793
fianarantsoa airport;916
ficksburg sentraoes airport;783
figari sud-corse airport;1285
filippos airport;1425
finca 10 / nuevo palmar sur airport;1816
findlay airport;5721
finsterwalde/schacksdorf airport;395
first flight airport;5585
fitchburg municipal airport;5996
fitiuta airport;5649
fitzgerald municipal airport;5853
fitzroy crossing airport;5615
flabob airport;6082
flagler aerial spraying inc airport;6739
flagler county airport;5928
flagstaff pulliam airport;3982
flamingo international airport;2746
flensburg-schäferhaus airport;405
flin flon airport;58
flinders island airport;4857,6713
florence regional airport;3654
florennes air base;305
flores airport;1580
florida airport;1843
florø airport;634
floyd bennett memorial airport;6402
flugplatz ballenstedt;5866
flugplatz dahlemer binz;362
flugplatz finsterwalde/heinrichsruh;5152
flugplatz punitz;6088
flying cloud airport;6421
foggia \"gino lisa\" airport;1460
fond du lac county airport;6224
fond-du-lac airport;4214
fontaine airport;6462
fonte boa airport;5973
foothills regional airport;6016
forbes airport;7135
ford airport;5156
forestville airport;57
forlì airport;1498
formosa airport;2345
forrest airport;6040
fort albany airport;4164
fort bridger airport;6475
fort chipewyan airport;109
fort collins loveland municipal airport;3981
fort dodge regional airport;3618
fort frances municipal airport;4153
fort good hope airport;3970
fort hope airport;4165
fort lauderdale executive airport;3248
fort lauderdale hollywood international airport;3315
fort liard airport;6873
fort mackay / horizon airport;6716
fort mcmurray airport;90
fort mcpherson airport;205
fort nelson airport;179
fort resolution airport;59
fort severn airport;4163
fort simpson airport;60
fort smith airport;135
fort smith regional airport;3221
fort st james airport;5425
fort st john airport;167
fort stockton pecos county airport;3958
fort wayne international airport;3798
fort worth alliance airport;6031
fort worth meacham international airport;3503
fort yukon airport;3204
fortescue - dave forrest aerodrome;6384
fostoria metropolitan airport;6407
foumban nkounja airport;877
four corners regional airport;3521
franca airport;5491
francis s gabreski airport;3371
francisco b. reyes airport;3937
francisco bangoy international airport;3841
francisco beltrão airport;5968
francisco carle airport;2649
francisco de assis airport;2442
francisco de miranda airport;6814
francisco de orellana airport;2533
francisco de sá carneiro airport;1591
francisco sarabia international airport;1785
francisco vilela do amaral airport;2439
francistown airport;855
frank miloye milenkowichi–marília state airport;4639
frank pais international airport;1847
frank wiley field;4408
frankfurt am main international airport;337
frankfurt-egelsbach airport;351
frankfurt-hahn airport;352
franklin county airport;5803
frans kaisiepo airport;3042
frans sales lega airport;3688
fredericton airport;56
freiburg i. br. airport;392
fremont municipal airport;6751
french valley airport;5714
fresno yosemite international airport;3468
fria airport;1072
friday harbor airport;5311
friedman memorial airport;5044
friedrichshafen airport;379
fritzlar airport;739
front range airport;6733
frooba heliport;6690
fréjus airport;5690
fua'amotu international airport;1894
fuentemilanos airport;6196
fuerstenwalde airport;6104
fuerteventura airport;1026
fujairah international airport;2099
fukue airport;2203
fukui airport;2218
fukuoka airport;2204
fukushima airport;4602
full sutton airfield;6578
fullerton municipal airport;5036
fulton county airport brown field;5566
funafuti international airport;3830
funter bay seaplane base;5350
furnas airport;2426
fursatganj airport;2937
futaleufú airport;2516
futuna airport;4544
fuyang xiguan airport;5571
fuzhou changle international airport;3173
färila air base;5787
fürstenfeldbruck airport;765
gabala international airport;6241
gabrovnitsa air base;6989
gabès matmata international airport;289
gachsaran airport;2026
gafsa ksar international airport;288
gainesville regional airport;3256
galcaio airport;4343
galesburg municipal airport;6734
galion municipal airport;6233
gallatin field;3780
gallup municipal airport;4041
galway airport;592
gamal abdel nasser airport;4352
gambell airport;5057
gambella airport;1086
gan international airport;4774
gander international airport;124
ganderkesee atlas airfield airport;5868
gandhinagar airport;2854
ganges seaplane base;5424
gangneung airport;2261
gangshan air force base;7035
ganja airport;4687
gannan xiahe airport;6448
ganzhou airport;4969
gao airport;1020
garba tula airport;6213
gardabya airport;4351
garden city regional airport;3281
garden point airport;6710
garfield county regional airport;5661
gariep dam airport;792
garissa airport;6214
garner field;5778
garoua international airport;879
gary chicago international airport;5225
gaspé (michel-pouliot) airport;63
gassim airport;1995
gatton campus airport;5345
gaua island airport;4533
gautam buddha airport;2947
gaya airport;2882
gayndah airport;6346
gaziantep international airport;1642
gaziemir airport;1658
gazipaşa airport;5980
gbadolite airport;1002
gbangbatok airport;6028
gdańsk lech wałęsa airport;656
geelong airport;5691
geilenkirchen air base;751
geilo airport dagali;631
gelendzhik airport;5209
gelephu airport;6840
gelnhausen airport;6848
gemena airport;1003
geneina airport;5107
general abelardo l. rodríguez international airport;1787
general bartolome salom international airport;2707
general dewitt spain airport;6749
general e. mosconi airport;2360
general edward lawrence logan international airport;3232
general enrique mosconi airport;4629
general francisco bermúdez airport;2685
general francisco j. mujica international airport;1761
general francisco javier mina international airport;1788
general freire airport;5842
general guadalupe victoria international airport;1742
general heriberto jara international airport;1794
general ignacio p. garcia international airport;1748
general jose antonio anzoategui international airport;2675
general josé maría yáñez international airport;1746
general juan n alvarez international airport;1725
general leite de castro airport;5497
general leobardo c. ruiz international airport;1795
general lucio blanco international airport;1779
general manuel carlos piar international airport;2709
general manuel serrano airport;2544
general mariano escobedo international airport;1765
general mariano matamoros airport;1729
general mitchell international airport;3497
general pedro jose mendez international airport;1740
general pico airport;2376
general rafael buelna international airport;1766
general rivadeneira airport;4648
general roberto fierro villalobos international airport;1739
general rodolfo sánchez taboada international airport;1760
general santos international airport;2290
general servando canales international airport;1758
general ulpiano paez airport;2554
general urquiza airport;2314
general villamil airport;6086
general wayne a. downing peoria international airport;3803
general wm j fox airfield;6668
genesee county airport;6138
geneva cointrin international airport;1619
genoa cristoforo colombo airport;1486
george airport;785
george best belfast city airport;464
george bush intercontinental houston airport;3331
george f. l. charles airport;2743
george town airport;1874
georgetown county airport;6250
georgetown municipal airport;6260
gera-leumnitz airport;6078
gerald r. ford international airport;3466
geraldton airport;4858
geraldton greenstone regional airport;64
gerardo tobar lópez airport;2573
german olano air base;7054
german olano airport;2598
gerrard smith international airport;1861
getafe air base;1190
ghadames east airport;1130
ghale morghi airport;2052
ghanzi airport;4274
ghat airport;1121
ghazvin azadi airport;2049
ghedi air base;1499
ghriss airport;231
gia lam air base;3008
gibraltar airport;1682
gießen-lützellinden airport;6758
gifu airport;2219
gila bend municipal airport;5822
gilgit airport;2110
gillam airport;4171
gillespie field;5685
gillette campbell county airport;4006
gilze rijen air base;582
gimhae international airport;2264
gimli industrial park airport;6072
gimpo international airport;2269
gioia del colle air base;1465
girona airport;1188
girua airport;4103
gisborne airport;1940
gisenyi airport;1132
gjadër air base;6984
gjoa haven airport;69
gjögur airport;5541
glacier park international airport;3874
gladstone airport;4859
gladwin zettel memorial airport;6175
glasgow city heliport;6063
glasgow industrial airport;6306
glasgow international airport;529
glasgow prestwick airport;532
glen innes airport;6373
glendale municipal airport;6391
glentanner airport;1941
gloucestershire airport;469
gobernador castello airport;2363
gobernador gregores airport;4633
gobernador horacio guzman international airport;2351
gode airport;4335
goderich airport;6869
godman army air field;3486
godofredo p. ramos airport;2305
gods lake narrows airport;4168
gods river airport;4215
godthaab / nuuk airport;8
goetsenhoven air base;6285
gold coast airport;3114
golden airport;5838
golden triangle regional airport;3990
golfito airport;1817
golfo de morrosquillo airport;5477
golmud airport;4953
goloson international airport;1713
golovin airport;5370
goma international airport;1011
gomel airport;2792
gomez nino apiay air base;7052
gonder airport;1087
goose bay airport;187
gorakhpur airport;5081
gore airport;4336
gore bay manitoulin airport;194
gorgan airport;5087
gorna oryahovitsa airport;1159
gorno-altaysk airport;6223
goroka airport;1
gostomel airport;5831
gothenburg city airport;678
gothenburg-landvetter airport;674
goulburn airport;5139
gove airport;4906
governador aluízio alves international airport;2464
governador jorge teixeira de oliveira airport;2474
governador josé richa airport;2449
governor's harbour airport;1876
goya airport;2355
graaff reinet airport;786
grabtsevo airport;6097
graciosa airport;1582
graf ignatievo air base;6990
grafenwohr army air field;745
grafton airport;5130
grahamstown airport;787
gral. bernardo o´higgins airport;2509
gran canaria airport;1029
grand bahama international airport;1880
grand canyon national park airport;3953
grand central airport;784
grand forks air force base;3346
grand forks airport;6892
grand forks international airport;3226
grand junction regional airport;3818
grand marais cook county airport;5164
grand rapids itasca co-gordon newstrom field;5263
grand strand airport;6144
grand-santi airport;5949
grande prairie airport;121
grant county international airport;3386
grants-milan municipal airport;3223
granville airport;1369
gratiot community airport;6601
graulhet-montdragon airport;1251
gray army air field;3312
graz airport;1565
grazzanise airport;1516
great barrier aerodrome;5155
great bend municipal airport;5259
great falls international airport;3655
great harbour cay airport;1871
great keppel is airport;6264
greater binghamton/edwin a link field;3876
greater cumberland regional airport;6093
greater kankakee airport;3420
greater moncton international airport;117
greater rochester international airport;3403
greeley–weld county airport;6748
greenbrier valley airport;5227
greenville downtown airport;6701
greenville spartanburg international airport;3793
greenwood–leflore airport;3369
grefrath-niershorst airport;6190
gregorio luperon international airport;1704
grenchen airport;1630
grenoble-isère airport;1302
greytown airport;788
grider field;3227
griffing sandusky airport;3598
griffiss international airport;3234
griffith airport;4861
grise fiord airport;4172
grissom air reserve base;3646
grobnicko polje airport;1171
groote eylandt airport;4860
grootfontein airport;5652
grosseto air base;1520
groton new london airport;3987
grove municipal airport;6628
großenhain airport;319
grube airport;5874
grímsey airport;4130
grønholt hillerød airport;604
gu-lian airport;5215
guajará-mirim airport;2429
gualaquiza airport;2537
gualeguaychu airport;2312
guanambi airport;5504
guanare airport;2694
guangyuan airport;4988
guangzhou baiyun international airport;3158
guangzhou mr air base;7158
guapiles airport;1818
guarani international airport;4014
guarapari airport;6670
guararapes - gilberto freyre international airport;2476
guaratinguetá airport;2433
guardiamarina zañartu airport;2518
guarulhos - governador andré franco montoro international airport;2432
guasdalito airport;2692
guatuso airport;6495
guaymaral airport;2583
guemar airport;4229
guernsey airport;494
guerrero negro airport;4468
guidonia air base;1513
guilin liangjiang international airport;3160
guillermo león valencia airport;2601
guiria airport;2693
guiscriff scaer airport;1266
guiuan airport;2306
gulfport biloxi international airport;3795
gulkana airport;3614
gulu airport;4365
guna airport;2844
gunnedah airport;7136
gunnison crested butte regional airport;5282
gurayat domestic airport;1996
gurney airport;4102
gurupi airport;5480
gusau airport;263
gustaf iii airport;5028
gustavo artunduaga paredes airport;2580
gustavo rizo airport;1835
gustavo rojas pinilla international airport;2609
gustavo vargas airport;2611
gustavus airport;4582
guymon municipal airport;6735
guyuan liupanshan airport;6335
gvardeyskoe air base;7079
gwadar international airport;2109
gwalior airport;2923
gwangju airport;2257
gwinnett county briscoe field;5757
gyumri shirak airport;3732
győr-pér international airport;4439
gällivare airport;702
gävle sandviken airport;727
góraszka airport;6231
gütersloh air base;770
güvercinlik airport;1634
ha'il airport;1997
haast aerodrome;6684
habersham county airport;6259
hachijojima airport;2249
hachinohe airport;2241
hacienda clementina airport;2532
hacienda la julia airport;2540
hagerstown regional richard a henson field;5079
hagfors airport;4263
hagshult airport;697
haguenau airport;1390
haifa international airport;1552
haikou meilan international airport;3870
haines airport;4585
haines junction airport;6871
hakkari yüksekova airport;6824
hakodate airport;2188
hal airport;6681
half moon bay airport;6665
halifax / cfb shearwater heliport;23
halifax / stanfield international airport;73
halim perdanakusuma international airport;4815
hall beach airport;147
halle-oppin airport;321
haller airpark;5248
halli airport;416
halliburton field;5777
halls creek airport;5614
hallviken airport;699
halmstad airport;696
hamadan air base;7019
hamadan airport;5128
hamamatsu airport;2220
hamburg airport;339
hamburg-finkenwerder airport;359
hameenkyro airport;419
hameln-pyrmont airport;5882
hami airport;5083
hamilton airport;5613
hamilton international airport;1943
hamilton island airport;4832
hamilton municipal airport;6536
hamm-lippewiesen airport;5878
hammerfest airport;4030
hana airport;3229
hanamaki airport;2242
hanau army air field;746
hancock county-bar harbor airport;3785
handan airport;6065
hang nadim international airport;3677
hangzhou xiaoshan international airport;3174
hanimaadhoo airport;4775
hanko airport;420
hannover airport;349
hanover / saugeen municipal airport;6437
hanzhong chenggu airport;4954
hao airport;1922
harar meda airport;5516
harare international airport;980
hardwick field;6251
harle airport;5193
harmony airport;789
harris county airport;6009
harrisburg international airport;3323
harrismith airport;790
harry clever field;6012
harstad/narvik airport, evenes;7169
hartenholm airport;5867
hartford brainard airport;3558
hartsfield jackson atlanta international airport;3463
hartsville regional airport;6632
hasanuddin international airport;3041
hassan i airport;4329
hassi r'mel airport;222
hastings aerodrome;1944
hastings airport;5798
hasvik airport;637
hat yai international airport;2999
hatay airport;5534
hateruma airport;6656
hato international airport;2747
hattiesburg bobby l chain municipal airport;6323
hattiesburg laurel regional airport;4412
hatzor air base;1553
haugesund airport;636
havadarya airport;2059
haverfordwest airport;483
havre city county airport;3385
havre st pierre airport;5412
hawarden airport;515
hawke's bay airport;3846
hay airport;7137
hay river / merlyn carter airport;72
hayman island heliport;3955
hays regional airport;5260
hayward executive airport;6340
hazleton municipal airport;6092
haßfurt-schweinfurt airport;386
healy river airport;5404
hearst rené fontaine municipal airport;6044
hechi jinchengjiang airport;6666
hector international airport;4003
hedlanda airport;700
hefei luogang international airport;3177
heho airport;3019
heide-büsum airport;4232
heihe airport;5000
helena regional airport;3288
helgoland-düne airport;4233
helsinki malmi airport;417
helsinki vantaa airport;418
hemavan airport;4268
henderson executive airport;5830
henderson field;2155,6604
henderson oxford airport;6641
hendrik potgieter airport;777
hendrik swellengrebel airport;836
hendrik van eck airport;818
hengchun airport;4595
hengyang nanyue airport;6696
henri coandă international airport;1611
henry e rohlsen airport;2735
henry post army air field (fort sill);3539
henry tift myers airport;5832
heraklion international nikos kazantzakis airport;1414
herat airport;1976
hercílio luz international airport;2424
heriberto gíl martínez airport;2614
heringsdorf airport;4231
hermanos ameijeiras airport;1860
hermanos serdán international airport;1771
hermes quijada international airport;2367
hernesaari heliport;5703
herning airport;6388
herrera airport;5794
hervey bay airport;3809
hesa airport;2042
hewanorra international airport;2744
heydar aliyev international airport;2768
hickory regional airport;3328
hierro airport;1027
high level airport;99
higuerote airport;2695
hihifo airport;1898
hildesheim airport;398
hill air force base;3395
hillsboro municipal airport;3483
hilo international airport;3199
hilton head airport;6014
hilversum airport;5706
hingurakgoda air force base;7111
hinterstoisser air base;1570
hinton/jasper-hinton airport;6838
hirakud airport;2883
hiroshima airport;2225
hiroshimanishi airport;6090
hissar airport;2924
hiva oa-atuona airport;4517
hobart international airport;3128
hobart regional airport;3625
hodeidah international airport;3742
hodenhagen airport;5873
hoedspruit air force base airport;791
hof-plauen airport;385
hofu airport;2228
hohenems-dornbirn airport;5134
hohenfels army air field;747
hohn airport;752
hokitika airfield;1942
hola airport;6215
holland landing airpark;6435
holloman air force base;3580
holy cross airport;4584
holzdorf air base;766
homa bay airport;6216
homer airport;3445
homestead arb airport;3576
homey (area 51) airport;6982
hommalinn airport;3020
hon airport;1128
honiara international airport;3827
honolulu international airport;3507
hood airport;1950
hood army air field;3458
hoogeveen airport;5748
hooker creek airport;4863
hoonah airport;5351
hooper bay airport;5058
hope airport;6870
hopedale airport;4176
hopetoun airport;7138
hopsten air base;5592
horace williams airport;6633
horn island airport;4862
hornafjörður airport;13
hornepayne municipal airport;6045
horsham airport;6807
horta airport;1583
hosea kutako international airport;3856
hotan airport;3186
hotel transamérica airport;5978
houari boumediene airport;209
houghton county memorial airport;4385
houlton international airport;3293
hořovice airport;1532
hpa-n airport;3032
hradec králové airport;1531
hrodna airport;4712
hsinchu air base;2171
hua hin airport;2984
huahine-fare airport;1920
hualien airport;2178
huancabamba airport;2635
huangyan luqiao airport;4974
huatugou airport;7161
hubli airport;4760
hudiksvall airport;703
hudson bay airport;66
huesca/pirineos airport;5559
hughenden airport;4865
hughes airport;5330
hugo cantergiani regional airport;2416
hultsfred airport;726
humaitá airport;5975
humberside airport;511
humera airport;6024
hunt field;5747
hunter army air field;3225
huntsville international carl t jones field;3864
huntsville regional airport;6977
hurghada international airport;1100
hurlburt field;3291
huron regional airport;3275
huronia airport;6428
husein sastranegara international airport;3671
huslia airport;5331
hutchinson municipal airport;5275
hwange national park airport;987
hyakuri airport;2181
hydaburg seaplane base;5354
hyde county airport;6525
hyderabad airport;4571
hyvinkää airfield;421
héroes de malvinas airport;2384
höxter-holzminden airport;5160
húsavík airport;14
hüttenbusch airport;6856
iauaretê airport;2502
iaşi airport;1609
ibadan airport;264
iberia airport;2638
ibiza airport;1191
ibn batouta airport;1053
iconi airport;4281
idaho falls regional airport;3851
ie jima airport;7039
ie shima auxiliary air base;2275
ifrane airport;1041
ifuru airport;6822
igarka airport;4718
igiugig airport;5102
igloolik airport;4169
ignace municipal airport;6899
ignacio agramonte international airport;1841
ignatyevo airport;2771
igor i sikorsky memorial airport;3360
iguatu airport;3947
ikaria airport;3929
ikela airport;6781
iki airport;2194
il caravaggio international airport;1483
ilam airport;5088
ilebo airport;4320
ilford airport;4211
iliamna airport;3213
illaga airport;6593
illinois valley regional airport-walter a duncan field;6102
illizi takhamalt airport;213
ilo airport;2651
iloilo international airport;2307
ilopango international airport;1830
ilorin international airport;265
ilulissat airport;3758
imam khomeini international airport;4034
imbaimadai airport;5465
immokalee regional airport;6375
immola airport;423
imperial county airport;3470
imphal airport;2884
imsık airport;1666
in aménas airport;242
in salah airport;237
inagua airport;1881
inca manco capac international airport;2650
incheon international airport;3700
independence municipal airport;6740
indian mountain lrrs airport;3203
indianapolis international airport;3366
indianapolis metropolitan airport;6066
indianola municipal airport;5712
indira gandhi international airport;2922
ingeniero alberto acuña ongay international airport;1737
ingeniero ambrosio taravella airport;2318
ingeniero juan guillermo villasana airport;1772
ingolstadt manching airport;767
inhaca airport;5525
inhambane airport;951
inisheer aerodrome;5273
inishmaan aerodrome;5544
inishmore aerodrome;5008
innisfail airport;6267
innsbruck airport;1566
inongo airport;4314
inowroclaw military air base;6170
inta airport;7103
interlaken air base;5272
inukjuak airport;4194
inuvik mike zubko airport;54
invercargill airport;1953
inverell airport;6372
inverness airport;528
inyokern airport;5337
inácio luís do nascimento airport;6786
ioannina airport;1413
ioannis kapodistrias international airport;1422
iosco county airport;6271
iowa city municipal airport;6310
ipota airport;4545
iqaluit airport;55
iraan municipal airport;6544
iran shahr airport;2079
ireland west knock airport;594
iringa airport;1147
irkutsk airport;2781
iruma air base;2250
ishigaki airport;2277
ishurdi airport;2903
isiolo airport;6217
iskandar airport;3684
isla mujeres airport;1750
isla san felix airport;5855
island lake airport;4179
islas malvinas airport;2315
islay airport;531
isle of man airport;516
isle of wight / sandown airport;5038
islita airport;4477
isparta airport;1660
issyk-kul international airport;7062
istrana air base;1504
istres le tubé/istres air base (ba 125) airport;1313
iswahyudi airport;3668
itacoatiara airport;2435
itaipú airport;2563
itaituba airport;2436
itaperuna airport;6774
ithaca tompkins regional airport;3716
ittoqqortoormiit heliport;5936
itzehoe/hungriger wolf airport;5834
ivalo airport;425
ivanhoe airport;6348
ivano-frankivsk international airport;4703
ivanovo south airport;4074
ivato airport;896
ivujivik airport;4178
iwami airport;4601
iwo jima airport;2183
ixtapa zihuatanejo international airport;1796
ixtepec airport;1752
izhevsk airport;4733
izhma airport;7104
izumo airport;2227
i̇ncirlik air base;1639
i̇skenderun airport;1643
j f mitchell airport;4680
jabalpur airport;2847
jabiru airport;5796
jacareacanga airport;2421
jack edwards airport;6085
jack mc namara field airport;4380
jack northrop field hawthorne municipal airport;3292
jackson county reynolds field;6103
jackson hole airport;3787
jackson-medgar wiley evers international airport;3361
jacksonville executive at craig airport;6941
jacksonville international airport;3492
jacmel airport;1833
jacqueline cochran regional airport;5655
jags mccartney international airport;4455
jahrom airport;2069
jaime gonzalez airport;1839
jaipur international airport;2927
jaisalmer airport;2928
jalalabad airport;1977
jalaluddin airport;3048
jam airport;7018
james m cox dayton international airport;3408
james t. field memorial aerodrome;6863
jamestown regional airport;4398
jammu airport;2929
jamnagar airport;2848
jamshedpur airport;2886
jan mayensfield;5222
janakpur airport;2948
janaúba airport;6766
japura airport;3085
jaqué airport;4472
jardines del rey airport;1838
jasper county airport-bell field;6616
jebel dhana airport;2093
jefferson city memorial airport;5022
jehonville air base;301
jeju international airport;2262
jelenia góra glider airport;6825
jena-schöngleina airport;327
jenpeg airport;6893
jeon ju airport;2258
jeongseok airport;6071
jerez airport;1192
jersey airport;495
jerusalem airport;2085
jessore airport;2904
jesup wayne county airport;6115
jesús terán paredo international airport;1727
jever air base;753
jhansi airport;2925
jharsuguda airport;2885
ji-paraná airport;4672
jiamusi airport;5001
jiayuguan airport;5018
jieyang chaoshan international airport;4011
jijel ferhat abbas airport;216
jim hamilton l.b. owens airport;6627
jim kelly field;6726
jimma airport;1088
jingdezhen airport;4970
jinhae airport;2263
jining qufu airport;5216
jinnah international airport;2112
jinzhou airport;5002
jiroft airport;2057
jiujiang lushan airport;4971
jiuzhai huanglong airport;4010
jiwani airport;4570
jixi xingkaihu airport;6070
jiyanklis air base;6927
jizan regional airport;1994
joaquín de agüero airport;1856
jodhpur airport;2926
joe foss field airport;3769
joensuu airport;426
johan adolf pengel international airport;2632
johan pienaar airport;798
john a. osborne airport;3891
john c. munro hamilton international airport;70
john f kennedy international airport;3575
john h batten airport;6076
john murtha johnstown cambria county airport;3909
john paul ii international airport kraków-balice airport;657
john wayne airport-orange county airport;3642
johnson county executive airport;6423
johnston atoll airport;4077
joigny airport;1272
joint base balad;3885
jokkmokk airport;704
joliet regional airport;6101
jolo airport;4616
jomo kenyatta international airport;3814
jomsom airport;3913
jonesboro municipal airport;3372
joplin regional airport;4052
jorge chávez international airport;2647
jorge e. gonzalez torres airport;2607
jorge isaac airport;2587
jorge newbery airpark;2317
jorge wilsterman international airport;2618
jorhat airport;2887
jose de san martin airport;5444
jose maria córdova international airport;2605
jose maria velasco ibarra airport;2542
josefa camejo international airport;2697
joseph a. hardy connellsville airport;6106
joshua mqabuko nkomo international airport;976
joslin field magic valley regional airport;3984
josé aponte de la torre airport;5441
josé celestino mutis airport;2572
josé joaquín de olmedo international airport;2536
josé leonardo chirinos airport;2686
josé martí international airport;1846
joão correa da rocha airport;2452
joão paulo ii airport;1588
joão simões lopes neto international airport;2470
juan casiano airport;2582
juan de ayolas airport;2561
juan gualberto gomez international airport;1859
juan h white airport;5475
juan manuel galvez international airport;1716
juan mendoza airport;2622
juan pablo pérez alfonso airport;4671
juan santamaria international airport;1823
juan simons vela airport;7059
juana azurduy de padilla airport;2626
juancho e. yrausquin airport;3974
juanda international airport;3698
juanjui airport;2648
juba international airport;1141
jubail airport;1998
juist airport;3945
julia creek airport;4866
julius nyerere international airport;1145
jumla airport;3919
juneau international airport;3276
jungwon air base;7038
junin airport;2313
juruena airport;6783
juscelino kubitscheck airport;6767
juwata airport;3692
juína airport;6784
jwaneng airport;856
jyvaskyla airport;427
jérémie airport;4481
jönköping airport;675
jēkabpils air base;6915
jūrmala airport;6916
k. d. matanzima airport;844
kaadedhdhoo airport;3966
kabale airport;6494
kabalebo airport;5451
kabri dehar airport;4337
kabul international airport;1978
kadena air base;2276
kadhdhoo airport;4776
kadina airport;6667
kadugli airport;1139
kaduna airport;267
kaghau airport;4097
kagoshima airport;2206
kahemba airport;6813
kahramanmaraş airport;4448
kahului airport;3240
kaieteur international airport;4016
kaikoura airport;3853
kailashahar airport;2888
kaili airport;6693
kaimana airport;3056
kaitaia airport;1946
kajaani airport;430
kajjansi airfield;6762
kakamega airport;1109
kake airport;5352
kaklıç airport;1676
kalaeloa airport;6268
kalaleh airport;2066
kalamata airport;1418
kalamazoo battle creek international airport;3796
kalaupapa airport;4592
kalay airport;5125
kalbarri airport;4867
kalemie airport;1015
kalgoorlie boulder airport;3136
kalibo international airport;2308
